latitude,longitude,status,detected_at,source,copernicus_product_id,validation_status,notes
34.6751603098,31.8291769237,Oil spill,2019-04-22T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190422T155753_20190422T155818_026905_0306B7_9E35.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6204957090,30.1882568440,Oil spill,2019-04-23T03:59:28Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190423T040043_20190423T040108_026912_0306F7_63E0.SAFE;S1A_IW_GRDH_1SDV_20190423T040018_20190423T040043_026912_0306F7_E21A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4987931476,32.7434120840,Oil spill,2019-04-23T15:47:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9437153703,33.6218334037,Oil spill,2019-04-23T15:47:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6886952406,31.8452793875,Oil spill,2019-04-24T03:50:41Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190424T035041_20190424T035106_015943_01DF52_4650.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5214761786,35.4730339339,Oil spill,2019-04-24T15:40:08Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190424T154123_20190424T154148_026934_0307C2_8DFF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.0987244906,32.7963479341,Oil spill,2019-04-25T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190425T034413_20190425T034438_026941_030806_CB88.SAFE;S1A_IW_GRDH_1SDV_20190425T034348_20190425T034413_026941_030806_FC8B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5071126312,35.3408384423,Oil spill,2019-04-25T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190425T034323_20190425T034348_026941_030806_C553.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.2660467235,32.8199435222,Oil spill,2019-04-25T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190425T034348_20190425T034413_026941_030806_FC8B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6336272225,35.3783158617,Oil spill,2019-04-26T03:34:09Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190426T033434_20190426T033459_015972_01E03C_59CB.SAFE;S1B_IW_GRDH_1SDV_20190426T033409_20190426T033434_015972_01E03C_2784.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5680397628,30.1707254254,Oil spill,2019-04-27T16:04:50Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8935557134,31.8241824472,Oil spill,2019-04-28T15:56:11Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190428T155611_20190428T155636_016009_01E182_C2CE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5265460818,30.7389812826,Oil spill,2019-04-28T15:56:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190428T155711_20190428T155736_016009_01E183_B373.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5832247474,30.5517288559,Oil spill,2019-04-29T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190429T035851_20190429T035916_016016_01E1C8_1C16.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9648777895,30.1129916992,Oil spill,2019-04-29T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190429T035916_20190429T035941_016016_01E1C8_BA61.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6280640988,32.4271169131,Oil spill,2019-04-29T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3335868990,32.6264522898,Oil spill,2019-04-29T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190429T154837_20190429T154902_027007_030A73_8C50.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8715615062,32.6191393569,Oil spill,2019-04-29T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8382491013,32.6380939257,Oil spill,2019-04-30T03:51:18Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190430T035208_20190430T035233_027014_030AB6_6298.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4155751241,32.3077169435,Oil spill,2019-04-30T03:51:18Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190430T035233_20190430T035259_027014_030AB6_B4D3.SAFE;S1A_IW_GRDH_1SDV_20190430T035208_20190430T035233_027014_030AB6_6298.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2789592293,32.8807621059,Oil spill,2019-04-30T03:51:18Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190430T035233_20190430T035259_027014_030AB6_B4D3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4548720673,33.9038942093,Oil spill,2019-04-30T15:39:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190430T154033_20190430T154058_016038_01E28F_07FE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3541346719,33.6598119578,Oil spill,2019-05-01T03:42:19Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190501T034244_20190501T034309_016045_01E2CB_793F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.6727967230,34.5649567234,Oil spill,2019-05-01T03:42:19Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190501T034309_20190501T034334_016045_01E2CB_53B9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.9469067915,32.7369772425,Oil spill,2019-05-01T03:42:19Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190501T034334_20190501T034359_016045_01E2CB_7F2B.SAFE;S1B_IW_GRDH_1SDV_20190501T034309_20190501T034334_016045_01E2CB_53B9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.7300661233,32.2524824280,Oil spill,2019-05-04T15:56:39Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190504T155704_20190504T155729_027080_030D1A_1E63.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4576064971,33.6261199662,Oil spill,2019-05-05T15:47:47Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190505T154902_20190505T154927_016111_01E4F1_B729.SAFE;S1B_IW_GRDH_1SDV_20190505T154837_20190505T154902_016111_01E4F1_83FC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6200405248,32.5623648113,Oil spill,2019-05-06T03:50:41Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190506T035106_20190506T035131_016118_01E530_B2A0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6227439038,32.1084877372,Oil spill,2019-05-06T03:50:41Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190506T035131_20190506T035156_016118_01E530_855F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.7521753255,34.9329444326,Oil spill,2019-05-07T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190507T034323_20190507T034348_027116_030E69_EB1D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6354913942,30.1272906485,Oil spill,2019-05-09T16:04:50Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190509T160515_20190509T160540_027153_030F91_9213.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5807813744,32.1647647245,Oil spill,2019-05-10T15:56:11Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190510T155611_20190510T155636_016184_01E73C_075F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.1880736584,30.2278389819,Oil spill,2019-05-10T15:56:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190510T155642_20190510T155711_016184_01E73D_7764.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4482193698,30.0542966023,Oil spill,2019-05-11T03:58:51Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190511T040006_20190511T040030_016191_01E77E_DF94.SAFE;S1B_IW_GRDH_1SDV_20190511T035941_20190511T040006_016191_01E77E_E4AA.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.7099145621,34.2961933255,Oil spill,2019-05-11T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190511T154837_20190511T154902_027182_031070_1CA1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9857896125,32.5717914649,Oil spill,2019-05-11T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190511T154902_20190511T154927_027182_031070_D831.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.3259521878,31.3385571628,Oil spill,2019-05-12T03:51:18Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190512T035208_20190512T035233_027189_0310AB_E893.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1768793486,34.2391683425,Oil spill,2019-05-12T15:39:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190512T154033_20190512T154058_016213_01E833_AEAB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4893685233,33.8661330137,Oil spill,2019-05-13T03:42:19Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190513T034244_20190513T034309_016220_01E86A_B3F7.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4533995989,32.8160662294,Oil spill,2019-05-13T03:42:19Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190513T034334_20190513T034359_016220_01E86A_D898.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5523912134,30.1140373268,Oil spill,2019-05-15T16:04:06Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190515T160431_20190515T160456_016257_01E988_22CD.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8422065941,31.9493435819,Oil spill,2019-05-16T15:56:39Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190516T155704_20190516T155729_027255_0312B7_4067.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9814986384,30.7630087940,Oil spill,2019-05-16T15:56:39Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190516T155729_20190516T155754_027255_0312B7_C2C9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1373849474,32.0848464854,Oil spill,2019-05-18T03:50:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190518T035107_20190518T035132_016293_01EAA1_3D2D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.1865818514,31.1070330982,Oil spill,2019-05-18T03:50:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190518T035132_20190518T035157_016293_01EAA1_93CF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.2711864783,34.1917525876,Oil spill,2019-05-18T15:40:09Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190518T154059_20190518T154124_027284_03139E_2F70.SAFE;S1A_IW_GRDH_1SDV_20190518T154034_20190518T154059_027284_03139E_215A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9725908766,34.6967793253,Oil spill,2019-05-18T15:40:09Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190518T154124_20190518T154149_027284_03139E_D17A.SAFE;S1A_IW_GRDH_1SDV_20190518T154059_20190518T154124_027284_03139E_2F70.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1402283845,34.4269899104,Oil spill,2019-05-18T15:40:09Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190518T154124_20190518T154149_027284_03139E_D17A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4548700410,34.3558352923,Oil spill,2019-05-19T03:42:59Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190519T034324_20190519T034349_027291_0313E1_6AC9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.4575450949,33.6436927353,Oil spill,2019-05-19T03:42:59Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190519T034349_20190519T034414_027291_0313E1_57A7.SAFE;S1A_IW_GRDH_1SDV_20190519T034324_20190519T034349_027291_0313E1_6AC9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4785346106,32.7470974203,Oil spill,2019-05-19T03:42:59Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190519T034414_20190519T034439_027291_0313E1_23BF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6465070942,32.3663225845,Oil spill,2019-05-22T15:56:12Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190522T155612_20190522T155637_016359_01ECA6_FD96.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.6632713112,31.0268989384,Oil spill,2019-05-22T15:56:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.6690874309,30.9653875188,Oil spill,2019-05-23T03:58:52Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190523T035942_20190523T040007_016366_01ECE8_9951.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2741097820,32.7841637313,Oil spill,2019-05-23T15:48:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190523T154838_20190523T154903_027357_0315EA_5427.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0769284269,32.2634884986,Oil spill,2019-05-23T15:48:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.3324264290,33.1690992394,Oil spill,2019-05-24T03:51:19Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190524T035144_20190524T035209_027364_031625_287A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.3720034143,31.9639300979,Oil spill,2019-05-24T03:51:19Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190524T035209_20190524T035234_027364_031625_B50F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.7373521795,34.6842239974,Oil spill,2019-05-24T15:39:44Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190524T154034_20190524T154059_016388_01ED9E_45F8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5581070484,35.0039260864,Oil spill,2019-05-25T03:42:20Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190525T034245_20190525T034310_016395_01EDD2_086E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.6180835964,34.7502125419,Oil spill,2019-05-25T03:42:20Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190525T034310_20190525T034335_016395_01EDD2_3C73.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4861896590,34.2280616406,Oil spill,2019-05-25T03:42:20Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190525T034335_20190525T034400_016395_01EDD2_0888.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5674340124,30.0752842444,Oil spill,2019-05-27T16:04:07Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190527T160432_20190527T160457_016432_01EEE6_D19F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2209905794,30.2096426948,Oil spill,2019-05-28T15:56:40Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190528T155730_20190528T155755_027430_03182C_4CA8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6979057827,30.3745479555,Oil spill,2019-05-28T15:56:40Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190528T155705_20190528T155730_027430_03182C_0E32.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6894289085,30.1187990176,Oil spill,2019-05-28T15:56:40Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190528T155755_20190528T155820_027430_03182C_A8F6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5086790848,31.5225618005,Oil spill,2019-05-29T03:59:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190529T035954_20190529T040019_027437_031860_E8F6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8512691170,30.6090621615,Oil spill,2019-05-29T03:59:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5494487029,34.0311235614,Oil spill,2019-05-29T15:47:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190529T154838_20190529T154903_016461_01EFC4_8B41.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8267762682,32.6790402717,Oil spill,2019-05-30T03:50:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190530T035132_20190530T035157_016468_01EFFB_A41B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9629579220,34.3013961814,Oil spill,2019-05-30T15:40:10Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190530T154100_20190530T154125_027459_031913_DA3E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5331801745,34.4448525732,Oil spill,2019-05-31T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8479931118,34.1947348408,Oil spill,2019-05-31T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190531T034350_20190531T034415_027466_031954_419E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3836421418,32.6232813013,Oil spill,2019-05-31T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190531T034415_20190531T034440_027466_031954_0C0D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4322431667,32.2694121093,Oil spill,2019-06-03T15:56:13Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190603T155613_20190603T155637_016534_01F1F4_6FF3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6814807866,30.4112608951,Oil spill,2019-06-03T15:56:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190603T155643_20190603T155712_016534_01F1F5_107F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4898172920,30.8406664816,Oil spill,2019-06-03T15:56:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190603T155712_20190603T155737_016534_01F1F5_67D1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.1260641310,30.3860159908,Oil spill,2019-06-04T03:58:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190604T035918_20190604T035943_016541_01F237_3B25.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4935016772,32.7693915282,Oil spill,2019-06-04T15:48:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190604T154928_20190604T154953_027532_031B5A_1FA3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5068406266,32.7629996229,Oil spill,2019-06-05T03:51:19Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190605T035209_20190605T035234_027539_031B8E_FFE0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4341688256,34.4214142217,Oil spill,2019-06-05T15:39:45Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190605T154035_20190605T154100_016563_01F2E3_849B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3653676379,34.4471665310,Oil spill,2019-06-06T03:42:21Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190606T034246_20190606T034311_016570_01F315_F9B4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0741359559,32.0590228489,Oil spill,2019-06-09T15:56:40Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5590503578,31.4392413523,Oil spill,2019-06-10T03:59:30Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190610T035955_20190610T040020_027612_031DBE_1D43.SAFE;S1A_IW_GRDH_1SDV_20190610T035930_20190610T035955_027612_031DBE_CF47.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.5777412467,31.0714170266,Oil spill,2019-06-10T03:59:30Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.7007771732,30.5142250773,Oil spill,2019-06-10T03:59:30Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE;S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4277024440,30.1029104870,Oil spill,2019-06-10T03:59:30Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.0223751575,32.9747229460,Oil spill,2019-06-10T15:47:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3583932280,33.2655257669,Oil spill,2019-06-10T15:47:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE;S1B_IW_GRDH_1SDV_20190610T154748_20190610T154813_016636_01F4FD_BBE4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0650954506,32.1242315895,Oil spill,2019-06-10T15:47:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190610T154838_20190610T154903_016636_01F4FD_6C1D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4848661591,31.4947297829,Oil spill,2019-06-10T15:47:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190610T154903_20190610T154928_016636_01F4FD_9997.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3931999794,31.2161444971,Oil spill,2019-06-11T03:50:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190611T035108_20190611T035133_016643_01F530_8AD0.SAFE;S1B_IW_GRDH_1SDV_20190611T035043_20190611T035108_016643_01F530_F253.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5108712115,32.7078195569,Oil spill,2019-06-11T03:50:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190611T035133_20190611T035158_016643_01F530_8193.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3628816077,34.5993061127,Oil spill,2019-06-11T15:40:10Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190611T154125_20190611T154150_027634_031E6E_BCB3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3123813678,34.5066699286,Oil spill,2019-06-12T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.1383345864,33.6978880992,Oil spill,2019-06-12T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190612T034350_20190612T034415_027641_031EA9_1964.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5150745345,32.7797754243,Oil spill,2019-06-12T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190612T034415_20190612T034440_027641_031EA9_6044.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6627472932,30.5532287706,Oil spill,2019-06-15T15:56:13Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190615T155613_20190615T155638_016709_01F729_3F2F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0513780441,32.1285813904,Oil spill,2019-06-15T15:56:44Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190615T155644_20190615T155713_016709_01F72A_CB72.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6184236557,30.7403791688,Oil spill,2019-06-16T03:58:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190616T035943_20190616T040008_016716_01F766_771C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4213397196,30.1095707114,Oil spill,2019-06-16T03:58:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190616T040008_20190616T040032_016716_01F766_6FBC.SAFE;S1B_IW_GRDH_1SDV_20190616T035943_20190616T040008_016716_01F766_771C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.2895971688,32.9080716236,Oil spill,2019-06-16T15:48:39Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190616T154904_20190616T154929_027707_0320A3_CB6F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9831668186,32.3078815585,Oil spill,2019-06-17T03:51:20Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190617T035210_20190617T035235_027714_0320D5_307F.SAFE;S1A_IW_GRDH_1SDV_20190617T035145_20190617T035210_027714_0320D5_4009.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9831241860,30.9140896770,Oil spill,2019-06-17T03:51:20Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190617T035210_20190617T035235_027714_0320D5_307F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
